TransactionID,CustomerID,TransactionAmount,TransactionType,Merchant,TransactionTime,Location,DeviceType,PreviousTransactions,AccountBalance,IsInternational,Fraud
TXN101433,CUST1125,2841.57,Debit,ATM,2025-08-05 08:53:00,Chennai,Mobile,9,14839.98,Yes,0
TXN101434,CUST1422,409.2,Debit,Flipkart,2025-04-28 17:30:00,Delhi,Mobile,4,90653.38,No,0
TXN101435,CUST1353,424.48,Debit,Zomato,2025-05-04 02:01:00,Chennai,Mobile,9,11567.45,No,0
TXN101436,CUST1023,682.54,Debit,ATM,2025-04-07 08:11:00,Pune,ATM,5,32636.32,No,0
TXN101437,CUST1063,4741.87,Credit,Local Store,2025-11-12 03:50:00,Chennai,Web,11,46403.78,Yes,0
TXN101438,CUST1143,762.45,Credit,ATM,2025-08-24 16:24:00,Chennai,ATM,6,6707.54,No,0
TXN101439,CUST1481,1872.28,Debit,Amazon,2025-10-23 20:09:00,Hyderabad,Web,11,4858.51,No,0
TXN101440,CUST1153,1037.06,Debit,Myntra,2025-03-20 22:48:00,Dubai,Mobile,10,46325.67,Yes,0
TXN101441,CUST1145,738.59,Debit,Apple,2025-08-03 07:37:00,Kolkata,Mobile,5,9983.36,No,0
TXN101442,CUST1225,1254.43,Debit,Local Store,2025-12-07 20:34:00,Pune,Mobile,3,37502.43,Yes,0
TXN101443,CUST1495,2420.79,Credit,Swiggy,2025-09-22 07:16:00,Chennai,Mobile,7,15418.02,No,0
TXN101444,CUST1450,2151.29,Debit,Google,2025-07-06 21:50:00,Kochi,Mobile,9,36341.25,No,0
TXN101445,CUST1462,327.41,Debit,ATM,2025-06-23 02:03:00,Chennai,Web,9,40230.7,No,0
TXN101446,CUST1309,1533.08,Debit,ATM,2025-05-17 09:36:00,Bengaluru,Web,8,63178.97,No,0
TXN101447,CUST1104,5600.14,Debit,Zomato,2025-01-17 00:51:00,Delhi,Mobile,5,41451.82,No,0
TXN101448,CUST1104,1487.59,Credit,Amazon,2025-02-22 09:31:00,Hyderabad,Mobile,12,35185.42,No,0
TXN101449,CUST1435,3397.77,Debit,Zomato,2025-01-14 04:30:00,London,Mobile,8,109604.02,No,0
TXN101450,CUST1039,6250.8,Credit,Zomato,2025-09-02 17:34:00,Chennai,Web,10,14287.88,No,0
TXN101451,CUST1435,1292.04,Debit,Zomato,2025-06-23 23:41:00,London,Mobile,8,30923.74,Yes,0
TXN101452,CUST1198,1030.75,Credit,Apple,2025-09-15 05:36:00,Kolkata,Mobile,14,58854.67,No,0
TXN101453,CUST1134,1685.48,Debit,Zomato,2025-03-28 18:12:00,Delhi,ATM,7,4044.64,No,0
TXN101454,CUST1067,3973.01,Debit,Swiggy,2025-07-06 04:03:00,Chennai,Web,4,93310.82,No,0
TXN101455,CUST1391,935.31,Credit,ATM,2025-03-20 11:20:00,Bengaluru,Mobile,4,26248.08,No,0
TXN101456,CUST1179,348.39,Debit,Flipkart,2025-12-09 12:16:00,Dubai,Web,10,41016.7,No,0
TXN101457,CUST1456,1571.48,Debit,Myntra,2025-12-21 01:30:00,Hyderabad,Web,4,20539.59,No,0
TXN101458,CUST1042,2774.62,Debit,Local Store,2025-11-01 03:45:00,Kolkata,Web,7,41363.85,No,0
TXN101459,CUST1448,1635.33,Debit,Swiggy,2025-02-28 19:43:00,London,Mobile,9,36281.41,No,0
TXN101460,CUST1500,1700.86,Debit,Local Store,2025-12-10 20:44:00,Bengaluru,Mobile,6,12795.25,Yes,0
TXN101461,CUST1015,1055.16,Credit,Myntra,2025-10-16 02:01:00,Delhi,Web,9,21378.24,No,0
TXN101462,CUST1111,867.05,Debit,Flipkart,2025-07-20 20:20:00,Kolkata,Mobile,12,43353.41,No,0
TXN101463,CUST1157,3907.98,Debit,Uber,2025-06-25 21:57:00,Bengaluru,Web,8,89590.19,No,0
TXN101464,CUST1289,184.23,Credit,Local Store,2025-05-17 00:37:00,Chennai,ATM,6,22427.03,No,0
TXN101465,CUST1500,1201.91,Debit,Local Store,2025-08-29 18:29:00,Mumbai,ATM,10,11289.76,No,0
TXN101466,CUST1478,410.63,Credit,Flipkart,2025-12-01 12:45:00,Mumbai,Mobile,9,38749.88,No,0
TXN101467,CUST1231,1061.32,Credit,Amazon,2025-10-31 19:10:00,Pune,Mobile,11,23724.92,No,0
TXN101468,CUST1411,,Debit,Swiggy,2025-09-06 21:22:00,Chennai,Mobile,10,54279.81,No,0
TXN101469,CUST1420,1818.7,Debit,Other,2025-04-08 03:23:00,London,Web,9,16994.95,No,1
TXN101470,CUST1157,1263.7,Debit,Amazon,2025-04-18 21:04:00,Chennai,Mobile,7,10714.71,No,0
TXN101471,CUST1038,4405.32,Credit,Amazon,2025-11-20 01:46:00,Delhi,Mobile,7,96471.74,No,0
TXN101472,CUST1441,1218.77,Credit,Amazon,2025-03-17 00:42:00,Delhi,Mobile,10,20847.02,No,0
TXN101473,CUST1097,379.39,Debit,Zomato,2025-02-07 13:50:00,Chennai,Mobile,8,15074.3,No,0
TXN101474,CUST1485,3086.45,Debit,Google,2025-04-11 17:31:00,Chennai,Mobile,5,17801.47,No,0
TXN101475,CUST1411,1535.47,Debit,Local Store,2025-01-20 16:08:00,Kochi,Mobile,5,85626.63,No,0
TXN101476,CUST1439,420.02,Credit,ATM,2025-07-10 23:31:00,Dubai,Web,7,166035.05,No,1
TXN101477,CUST1289,2277.61,Debit,Other,2025-02-11 03:14:00,Hyderabad,Mobile,7,16444.48,No,0
TXN101478,CUST1254,627.48,Debit,Amazon,2025-06-07 17:35:00,Mumbai,Mobile,6,25691.6,No,0
TXN101479,CUST1196,2794.13,Debit,Swiggy,2025-08-23 23:25:00,Hyderabad,Web,11,37849.05,No,0
TXN101480,CUST1086,310.58,Credit,Google,2025-03-02 12:58:00,Chennai,Web,10,7351.48,No,0
TXN101481,CUST1322,967.74,Debit,Google,2025-06-14 06:42:00,Kolkata,Mobile,7,20269.97,No,0
TXN101482,CUST1010,1686.13,Debit,Amazon,2025-07-29 00:54:00,Kochi,Mobile,12,122706.65,No,0
TXN101483,CUST1005,377.4,Debit,Apple,2025-09-07 02:30:00,Hyderabad,Web,7,23295.71,No,0
TXN101484,CUST1123,1850.49,Debit,Amazon,2025-09-25 23:33:00,London,Mobile,8,76713.17,Yes,0
TXN101485,CUST1330,3080.35,Debit,Apple,2025-03-27 22:45:00,Chennai,Mobile,9,28259.44,No,0
TXN101486,CUST1353,894.64,Credit,Amazon,2025-09-26 18:25:00,Kolkata,Mobile,5,6027.51,No,0
TXN101487,CUST1118,1624.55,Debit,Other,2025-03-31 03:49:00,Mumbai,Mobile,10,62569.86,Yes,0
TXN101488,CUST1294,495.04,Debit,Swiggy,2025-05-17 23:07:00,Mumbai,Web,9,22897.55,No,0
TXN101489,CUST1397,19174.82,Debit,Apple,2025-12-08 22:42:00,Mumbai,ATM,13,87014.43,No,0
TXN101490,CUST1159,1103.48,Debit,Zomato,2025-06-30 17:00:00,Bengaluru,Web,6,34599.16,No,0
TXN101491,CUST1303,1527.28,Credit,Google,2025-10-20 12:17:00,Pune,Mobile,7,29874.66,No,0
TXN101492,CUST1228,838.85,Debit,Amazon,2025-07-25 16:48:00,Pune,Mobile,6,42331.47,No,0
TXN101493,CUST1365,566.46,Debit,Google,2025-02-17 12:31:00,Hyderabad,Web,8,39534.73,No,0
TXN101494,CUST1216,2876.76,Debit,,2025-02-08 17:05:00,Kochi,Mobile,12,8097.88,Yes,0
TXN101495,CUST1436,98.8,Debit,Local Store,2025-02-04 18:41:00,Hyderabad,Mobile,8,65883.69,No,0
TXN101496,CUST1184,176.99,Debit,Local Store,2025-05-31 03:24:00,Pune,Web,14,29006.36,No,0
TXN101497,CUST1015,1510.57,Debit,Walmart,2025-10-06 18:15:00,Chennai,ATM,4,30343.85,Yes,0
TXN101498,CUST1157,759.22,Debit,Amazon,2025-07-27 04:15:00,Bengaluru,Mobile,5,40685.06,No,1
TXN101499,CUST1136,2553.93,Debit,Walmart,2025-03-19 03:26:00,Hyderabad,Web,8,58576.36,No,0
TXN101500,CUST1261,653.3,Debit,Other,2025-11-13 20:45:00,Delhi,Mobile,8,65599.37,No,0
TXN101501,CUST1157,206.13,Debit,ATM,2025-10-16 00:38:00,Kolkata,Mobile,11,48990.72,Yes,0
TXN101502,CUST1047,1026.23,Credit,Flipkart,2025-10-22 19:28:00,Mumbai,Mobile,12,8026.25,No,0
TXN101503,CUST1324,838.84,Debit,Flipkart,2025-11-01 11:38:00,Chennai,Web,11,28191.65,No,0
TXN101504,CUST1332,371.49,Credit,Google,2025-12-14 01:57:00,Hyderabad,Web,6,14735.02,No,0
TXN101505,CUST1173,2407.33,Debit,Apple,2025-04-21 06:03:00,Kolkata,Web,8,34010.5,No,0
TXN101506,CUST1130,1567.05,Debit,Amazon,2025-01-16 16:41:00,Kolkata,Mobile,8,25616.23,No,0
TXN101507,CUST1411,409.18,Debit,Other,2025-10-13 13:56:00,Bengaluru,Mobile,10,136899.54,No,0
TXN101508,CUST1095,236.77,Debit,Myntra,2025-04-07 16:27:00,Chennai,Mobile,8,10695.53,Yes,0
TXN101509,CUST1115,1564.22,Debit,Amazon,2025-07-15 17:34:00,Pune,Mobile,6,29959.01,No,0
TXN101510,CUST1243,421.44,Credit,Amazon,2025-09-15 12:58:00,Chennai,Mobile,9,32365.69,No,0
TXN101511,CUST1420,420.14,Debit,Other,2025-04-15 22:14:00,Chennai,ATM,7,20956.05,No,0
TXN101512,CUST1292,983.32,Debit,Other,2025-10-31 05:59:00,Chennai,Web,6,29223.47,No,0
TXN101513,CUST1282,1149.98,Debit,Myntra,2025-12-16 01:28:00,Mumbai,Mobile,8,148178.85,Yes,0
TXN101514,CUST1299,1813.37,Debit,Flipkart,2025-11-29 16:43:00,Delhi,Mobile,5,39021.06,No,0
TXN101515,CUST1283,3155.68,Debit,Walmart,2025-08-29 02:20:00,Kolkata,Mobile,8,92391.52,No,0
TXN101516,CUST1069,689.7,Debit,ATM,2025-10-09 14:33:00,Hyderabad,Web,9,20900.51,No,0
TXN101517,CUST1148,1973.62,Credit,Google,2025-02-17 10:43:00,Pune,Web,10,53062.96,No,0
TXN101518,CUST1011,921.31,Credit,Flipkart,2025-07-18 14:00:00,Bengaluru,Web,7,16185.98,No,0
TXN101519,CUST1254,3558.05,Debit,Myntra,2025-10-14 17:58:00,Kochi,Mobile,9,15459.53,No,0
TXN101520,CUST1330,469.55,Debit,Amazon,2025-10-18 14:18:00,Delhi,Mobile,6,7815.68,No,0
TXN101521,CUST1360,1852.4,Credit,Flipkart,2025-02-08 18:41:00,Delhi,ATM,6,13366.29,No,0
TXN101522,CUST1038,479.58,Credit,Swiggy,2025-09-29 06:42:00,Bengaluru,ATM,11,31007.41,No,0
TXN101523,CUST1134,442.7,Debit,Local Store,2025-05-19 01:04:00,Chennai,Mobile,9,94799.93,No,0
TXN101524,CUST1200,694.75,Credit,Amazon,2025-03-16 08:56:00,Mumbai,Mobile,6,27246.1,No,0
TXN101525,CUST1023,134.0,Debit,ATM,2025-03-06 10:04:00,Delhi,Mobile,7,35387.74,No,0
TXN101526,CUST1303,2941.06,Credit,Uber,2025-11-07 06:30:00,Chennai,ATM,11,70210.11,No,0
TXN101527,CUST1346,458.07,Debit,Myntra,2025-12-08 18:28:00,London,Web,6,23324.82,Yes,0
TXN101528,CUST1302,691.76,Debit,Zomato,2025-09-13 17:06:00,London,Web,10,14298.54,Yes,0
TXN101529,CUST1363,416.86,Credit,Apple,2025-01-03 13:36:00,Delhi,Mobile,11,15574.69,No,0
TXN101530,CUST1396,2835.23,Debit,Zomato,2025-03-29 17:10:00,London,Mobile,8,68937.37,No,0
TXN101531,CUST1218,1432.38,Debit,Flipkart,2025-02-01 18:20:00,Bengaluru,Mobile,6,33136.76,No,0
TXN101532,CUST1141,1902.36,Debit,Amazon,2025-03-16 00:51:00,Chennai,ATM,11,33138.79,No,0
TXN101533,CUST1104,1299.59,Credit,Apple,2025-10-04 12:12:00,Chennai,Mobile,5,15237.05,Yes,0
TXN101534,CUST1446,1297.68,Credit,Apple,2025-11-22 15:47:00,Delhi,Web,7,81428.74,No,0
TXN101535,CUST1210,1528.73,Debit,Google,2025-11-27 10:28:00,Chennai,Mobile,13,118835.73,No,0
TXN101536,CUST1473,2833.4,Debit,Zomato,2025-08-17 07:45:00,London,ATM,11,33857.12,No,0
TXN101537,CUST1481,348.14,Credit,Other,2025-11-06 06:56:00,Chennai,Web,11,59197.08,No,0
TXN101538,CUST1111,619.72,Debit,Amazon,2025-03-20 02:52:00,Hyderabad,Mobile,7,18331.02,Yes,0
TXN101539,CUST1104,383.23,Debit,Google,2025-01-21 21:39:00,Kochi,ATM,5,77327.6,No,0
TXN101540,CUST1316,1998.04,Credit,Other,2025-10-21 20:57:00,Bengaluru,Mobile,5,45783.6,No,0
TXN101541,CUST1171,1704.9,Debit,Walmart,2025-07-08 11:20:00,Bengaluru,Mobile,7,11816.18,No,0
TXN101542,CUST1460,2248.71,Debit,ATM,2025-11-29 20:56:00,Kolkata,Mobile,6,41734.02,No,0
TXN101543,CUST1492,85.61,Debit,Zomato,2025-03-05 10:08:00,Bengaluru,ATM,9,41576.41,No,0
TXN101544,CUST1356,711.43,Debit,Local Store,2025-08-01 03:45:00,Bengaluru,ATM,9,34072.3,No,0
TXN101545,CUST1496,101.46,Credit,Local Store,2025-11-14 20:39:00,Bengaluru,Mobile,4,43537.34,Yes,0
TXN101546,CUST1324,7717.4,Debit,ATM,2025-01-24 23:40:00,Mumbai,Web,8,28706.76,No,0
TXN101547,CUST1133,1245.16,Debit,Other,2025-04-20 10:48:00,London,Web,6,25912.66,No,0
TXN101548,CUST1376,484.22,Debit,Google,2025-02-28 19:40:00,Kochi,Web,9,35857.41,No,0
TXN101549,CUST1293,970.43,Debit,ATM,2025-08-25 13:56:00,Hyderabad,Mobile,6,22873.0,No,0
TXN101550,CUST1328,1076.93,Debit,Walmart,2025-09-28 16:10:00,Hyderabad,Mobile,8,18290.47,No,0
TXN101551,CUST1127,7919.04,Credit,Swiggy,2025-10-03 01:27:00,Mumbai,Web,7,68376.6,No,0
TXN101552,CUST1106,904.73,Debit,Swiggy,2025-02-01 22:42:00,London,Mobile,17,19339.64,No,0
TXN101553,CUST1497,1320.27,Credit,Local Store,2025-02-04 14:12:00,Bengaluru,Mobile,5,26354.11,No,0
TXN101554,CUST1092,606.03,Debit,Uber,2025-10-16 18:42:00,Hyderabad,Web,5,20748.07,No,0
TXN101555,CUST1287,9040.77,Debit,Myntra,2025-06-29 02:26:00,Pune,Mobile,7,15478.88,No,0
TXN101556,CUST1378,5283.66,Debit,ATM,2025-03-17 15:46:00,London,ATM,14,,No,0
TXN101557,CUST1393,155.07,Credit,Myntra,2025-02-16 07:08:00,Chennai,Mobile,10,10089.53,No,0
TXN101558,CUST1051,2575.17,Credit,Uber,2025-03-10 18:03:00,Bengaluru,ATM,11,40052.95,No,0
TXN101559,CUST1029,1716.5,Debit,Google,2025-06-03 02:22:00,Bengaluru,Mobile,12,26954.45,No,0
TXN101560,CUST1462,504.79,Debit,ATM,2025-07-07 11:16:00,Chennai,Mobile,16,42575.63,No,0
TXN101561,CUST1296,406.15,Debit,Myntra,2025-02-12 22:44:00,Delhi,Mobile,6,26165.17,No,0
TXN101562,CUST1297,144.02,Credit,Myntra,2025-10-02 13:55:00,Kolkata,Web,7,43017.03,No,0
TXN101563,CUST1214,2085.42,Debit,Zomato,2025-02-21 19:21:00,Delhi,Web,5,36765.01,No,0
TXN101564,CUST1267,281.63,Credit,Zomato,2025-08-04 06:41:00,Chennai,Mobile,8,46233.97,No,0
TXN101565,CUST1407,1494.95,Credit,Uber,2025-09-27 05:39:00,Chennai,Mobile,11,109941.89,No,0
TXN101566,CUST1257,369.29,Debit,Amazon,2025-12-10 13:00:00,Bengaluru,Web,3,7330.89,No,0
TXN101567,CUST1302,331.86,Credit,ATM,2025-07-16 10:04:00,Hyderabad,Mobile,9,31601.08,No,0
TXN101568,CUST1101,1153.15,Debit,Walmart,2025-10-28 11:20:00,Pune,Web,7,14110.55,No,0
TXN101569,CUST1405,3829.99,Debit,Google,2025-05-01 10:23:00,Chennai,Mobile,10,17266.86,No,0
TXN101570,CUST1346,509.01,Debit,Zomato,2025-03-06 19:30:00,Chennai,Web,11,14558.25,No,0
TXN101571,CUST1110,1033.61,Debit,Zomato,2025-06-06 12:31:00,Mumbai,Web,10,23882.24,No,0
TXN101572,CUST1420,1215.46,Credit,Swiggy,2025-05-29 08:06:00,Mumbai,ATM,11,68983.68,No,0
TXN101573,CUST1182,1013.57,Debit,ATM,2025-10-10 16:45:00,Mumbai,Web,5,22394.39,No,0
TXN101574,CUST1471,1494.9,Debit,Walmart,2025-05-13 21:47:00,Kochi,Mobile,8,38539.16,No,0
TXN101575,CUST1313,1114.65,Debit,ATM,2025-06-17 10:53:00,Chennai,Mobile,11,58254.76,No,0
TXN101576,CUST1001,192.22,Debit,Swiggy,2025-12-05 03:04:00,Pune,Web,10,15697.88,No,0
TXN101577,CUST1319,4042.65,Debit,Amazon,2025-10-15 14:50:00,Hyderabad,Mobile,7,16346.55,No,0
TXN101578,CUST1438,1627.64,Debit,Walmart,2025-08-15 00:57:00,Hyderabad,ATM,15,29739.72,No,0
TXN101579,CUST1055,886.06,Debit,Myntra,2025-11-27 03:26:00,Dubai,Web,4,7697.56,No,1
TXN101580,CUST1371,403.63,Credit,Swiggy,2025-11-01 08:02:00,Bengaluru,Mobile,8,134177.64,No,0
TXN101581,CUST1424,761.18,Credit,Local Store,2025-09-10 00:36:00,Kolkata,Mobile,8,29858.78,No,0
TXN101582,CUST1399,2628.15,Debit,Google,2025-05-04 15:28:00,Bengaluru,Mobile,7,45237.84,No,0
TXN101583,CUST1149,289.77,Credit,Myntra,2025-09-03 14:06:00,Delhi,Mobile,8,25679.41,Yes,0
TXN101584,CUST1431,473.76,Debit,Walmart,2025-09-19 04:07:00,Pune,Mobile,10,47909.16,No,0
TXN101585,CUST1457,1006.85,Debit,Local Store,2025-09-16 07:54:00,Dubai,Mobile,4,26089.13,No,0
TXN101586,CUST1309,219.79,Debit,Amazon,2025-04-11 22:22:00,Kochi,,7,45194.68,No,0
TXN101587,CUST1137,415.42,Debit,Local Store,2025-02-13 08:33:00,Delhi,Mobile,12,78632.99,No,0
TXN101588,CUST1202,832.27,Debit,Zomato,2025-07-09 12:39:00,Bengaluru,Mobile,11,5701.0,No,0
TXN101589,CUST1436,94.5,Credit,Uber,2025-11-24 02:17:00,Kolkata,Mobile,8,49006.82,No,0
TXN101590,CUST1313,862.16,Debit,Local Store,2025-08-30 01:39:00,Pune,Mobile,12,19989.7,No,0
TXN101591,CUST1117,294.49,Debit,Apple,2025-04-13 14:25:00,Chennai,Web,5,12983.94,No,0
TXN101592,CUST1154,3579.68,Debit,Other,2025-04-06 14:46:00,Mumbai,Mobile,5,10070.32,No,0
TXN101593,CUST1425,629.89,Credit,Amazon,2025-01-06 03:35:00,Kochi,Mobile,8,31991.31,No,0
TXN101594,CUST1291,2294.76,Debit,Other,2025-10-31 13:00:00,Mumbai,Web,4,36735.08,No,0
TXN101595,CUST1063,1613.04,Debit,Myntra,2025-07-27 18:28:00,Hyderabad,ATM,10,18595.85,No,0
TXN101596,CUST1244,498.22,Debit,ATM,2025-04-28 02:16:00,Dubai,Mobile,12,11570.98,No,0
TXN101597,CUST1025,1559.16,Debit,Swiggy,2025-02-04 16:56:00,Chennai,Mobile,10,32402.98,No,0
TXN101598,CUST1090,6004.26,Debit,Flipkart,2025-10-23 11:08:00,Bengaluru,Mobile,13,31321.35,No,0
TXN101599,CUST1075,1152.43,Credit,Amazon,2025-07-04 16:56:00,Kolkata,Mobile,10,46675.84,No,0
TXN101600,CUST1294,768.9,Debit,Apple,2025-06-04 02:03:00,Hyderabad,ATM,6,49788.85,No,0
TXN101601,CUST1386,1604.56,Debit,Zomato,2025-05-27 21:09:00,Pune,Web,6,71213.21,No,0
TXN101602,CUST1391,1779.68,Debit,Swiggy,2025-12-12 02:45:00,Chennai,Web,8,49291.04,No,0
TXN101603,CUST1210,757.8,Credit,Google,2025-12-27 07:03:00,Bengaluru,Mobile,4,8741.74,No,0
TXN101604,CUST1475,60.08,Debit,ATM,2025-06-02 10:46:00,Chennai,Web,13,29526.32,No,0
TXN101605,CUST1418,449.89,Debit,ATM,2025-08-30 03:00:00,London,Mobile,8,62944.38,No,0
TXN101606,CUST1347,297.55,Credit,Flipkart,2025-01-27 18:58:00,Mumbai,Web,5,56164.74,No,0
TXN101607,CUST1017,1071.16,Debit,Local Store,2025-10-16 13:34:00,Hyderabad,Mobile,6,183928.59,Yes,0
TXN101608,CUST1128,3555.7,Debit,Other,2025-05-26 00:59:00,Chennai,Mobile,8,57922.88,No,0
TXN101609,CUST1427,1785.6,Debit,Apple,2025-03-19 09:15:00,Chennai,Mobile,6,10828.62,No,0
TXN101610,CUST1443,666.57,Debit,ATM,2025-04-16 05:38:00,Mumbai,Web,15,9089.33,No,0
TXN101611,CUST1364,1425.22,Debit,Local Store,2025-02-01 13:55:00,Chennai,Mobile,11,31006.86,Yes,0
TXN101612,CUST1251,1075.13,Debit,Google,2025-04-20 11:16:00,Delhi,Mobile,9,33295.47,No,0
TXN101613,CUST1179,1845.55,Debit,Amazon,2025-04-17 14:04:00,Mumbai,Mobile,12,19706.52,No,0
TXN101614,CUST1182,1951.14,Debit,Uber,2025-03-06 22:46:00,Pune,Mobile,6,52896.7,No,0
TXN101615,CUST1152,4032.81,Debit,Apple,2025-02-05 10:01:00,Kolkata,Web,12,4511.15,No,0
TXN101616,CUST1025,954.05,Debit,Walmart,2025-05-14 08:29:00,Mumbai,Web,6,20994.87,No,0
TXN101617,CUST1455,181.66,Debit,Myntra,2025-10-25 17:33:00,Bengaluru,Web,8,5365.87,No,0
TXN101618,CUST1180,291.47,Credit,Walmart,2025-12-02 01:28:00,Pune,Mobile,7,16915.7,No,0
TXN101619,CUST1198,1115.92,Debit,Uber,2025-09-30 14:53:00,Pune,Web,5,22915.76,No,0
TXN101620,CUST1344,838.1,Credit,Google,2025-06-01 02:23:00,Chennai,ATM,15,65410.18,No,0
TXN101621,CUST1161,2257.76,Debit,Walmart,2025-09-10 16:58:00,Dubai,Mobile,3,11892.34,No,0
TXN101622,CUST1177,3094.72,Debit,Zomato,2025-04-07 00:46:00,Chennai,Mobile,7,26836.19,Yes,0
TXN101623,CUST1285,1137.01,Debit,Apple,2025-06-07 18:29:00,Chennai,ATM,5,20070.93,No,0
TXN101624,CUST1063,314.24,Debit,Zomato,2025-03-29 19:59:00,Bengaluru,Mobile,5,27135.43,No,0
TXN101625,CUST1491,1923.6,Debit,Flipkart,2025-10-19 21:43:00,Dubai,Mobile,7,22224.15,Yes,0
TXN101626,CUST1150,1449.74,Debit,Uber,2025-04-05 14:13:00,Delhi,Mobile,4,24586.05,No,0
TXN101627,CUST1154,2068.84,Credit,Flipkart,2025-07-03 22:12:00,Pune,Mobile,11,18237.21,No,0
TXN101628,CUST1156,531.19,Debit,Flipkart,2025-08-11 01:19:00,Bengaluru,Mobile,6,39235.42,Yes,0
TXN101629,CUST1370,21607.09,Credit,Flipkart,2025-09-16 12:42:00,Mumbai,Mobile,4,67966.92,No,0
TXN101630,CUST1469,191.45,Debit,ATM,2025-07-08 23:58:00,Hyderabad,Web,9,30681.01,No,0
TXN101631,CUST1049,1204.08,Credit,Amazon,2025-10-03 08:09:00,Kochi,Mobile,6,134085.67,No,0
TXN101632,CUST1455,2240.87,Debit,ATM,2025-09-11 11:06:00,Chennai,Web,3,31536.76,No,0
TXN101633,CUST1337,2506.7,Debit,Amazon,2025-12-07 10:38:00,Bengaluru,Mobile,7,54422.94,No,0
TXN101634,CUST1084,1107.17,Credit,Uber,2025-02-24 05:17:00,Chennai,ATM,6,16817.75,No,0
TXN101635,CUST1361,2040.84,Debit,Other,2025-04-08 01:44:00,Kochi,ATM,3,27273.63,No,0
TXN101636,CUST1177,2710.94,Credit,Swiggy,2025-05-23 21:36:00,Mumbai,Web,9,23557.52,Yes,0
TXN101637,CUST1148,1221.58,Debit,ATM,2025-08-07 18:18:00,Mumbai,ATM,10,11884.73,No,0
TXN101638,CUST1118,1378.31,Debit,Walmart,2025-02-17 23:27:00,Mumbai,Web,10,16708.51,No,0
TXN101639,CUST1342,2082.32,Credit,Amazon,2025-08-25 21:02:00,London,ATM,8,38871.5,No,0
TXN101640,CUST1476,1120.35,Debit,ATM,2025-07-24 21:44:00,Kochi,Mobile,9,77880.64,No,0
TXN101641,CUST1063,4162.54,Debit,Local Store,2025-06-24 15:54:00,Pune,Mobile,5,45303.18,Yes,0
TXN101642,CUST1189,2973.48,Credit,Zomato,2025-04-09 17:40:00,Hyderabad,Web,3,38260.25,No,0
TXN101643,CUST1360,807.28,Debit,ATM,2025-10-30 17:28:00,Bengaluru,Mobile,12,15625.11,Yes,0
TXN101644,CUST1049,534.66,Debit,Amazon,2025-01-24 12:32:00,Dubai,Web,5,42793.27,No,0
TXN101645,CUST1327,2376.22,Debit,Google,2025-07-09 11:52:00,Mumbai,ATM,12,18501.56,No,0
TXN101646,CUST1257,1195.1,Debit,Flipkart,2025-09-06 02:06:00,Bengaluru,Mobile,8,12341.88,No,0
TXN101647,CUST1224,606.13,Credit,Amazon,2025-12-06 06:15:00,Mumbai,Web,3,15147.95,No,0
TXN101648,CUST1141,678.8,Debit,Other,2025-09-24 19:13:00,Dubai,Mobile,6,27172.46,No,1
TXN101649,CUST1478,2096.87,Debit,Uber,2025-03-01 13:34:00,Mumbai,Mobile,14,19831.55,No,0
TXN101650,CUST1215,688.85,Debit,Zomato,2025-09-27 19:18:00,Delhi,Mobile,12,36889.65,No,0
TXN101651,CUST1435,4655.71,Credit,Zomato,2025-05-18 20:42:00,Kochi,Mobile,9,22396.55,Yes,0
TXN101652,CUST1379,404.32,Debit,Swiggy,2025-06-03 00:37:00,Mumbai,Mobile,11,36621.34,No,0
TXN101653,CUST1440,664.46,Debit,ATM,2025-10-14 13:52:00,Bengaluru,Mobile,9,23545.71,Yes,0
TXN101654,CUST1211,432.57,Credit,Myntra,2025-02-15 19:02:00,London,Mobile,9,28671.4,No,0
TXN101655,CUST1318,324.09,Debit,ATM,2025-12-20 20:45:00,London,Web,14,14247.03,No,0
TXN101656,CUST1032,494.65,Debit,Myntra,2025-12-29 21:12:00,Kochi,Web,5,87240.26,No,0
TXN101657,CUST1158,659.45,Debit,Walmart,2025-10-14 20:49:00,Kolkata,Mobile,5,8752.18,No,0
TXN101658,CUST1285,720.66,Debit,Local Store,2025-08-29 09:44:00,Hyderabad,Mobile,9,192353.82,No,0
TXN101659,CUST1305,125.87,Debit,Apple,2025-02-13 01:41:00,Dubai,ATM,9,42419.72,No,0
TXN101660,CUST1429,332.46,Debit,Uber,2025-11-16 12:35:00,Bengaluru,Web,6,9209.42,No,0
TXN101661,CUST1477,1312.75,Credit,Google,2025-01-30 08:51:00,Kochi,Mobile,12,32023.45,No,0
TXN101662,CUST1286,543.27,Debit,Amazon,2025-10-25 09:56:00,Dubai,Mobile,5,35128.95,No,0
TXN101663,CUST1144,3106.68,Debit,Uber,2025-10-02 03:14:00,Delhi,Web,9,91077.63,No,0
TXN101664,CUST1424,861.27,Debit,Local Store,2025-07-30 21:04:00,Kochi,Web,7,10811.3,No,0
TXN101665,CUST1019,1983.06,Credit,Myntra,2025-01-18 19:55:00,Kochi,Mobile,13,10820.98,No,0
TXN101666,CUST1018,755.95,Credit,Uber,2025-07-02 03:58:00,Bengaluru,Web,10,38507.74,Yes,0
TXN101667,CUST1257,2739.3,Debit,Other,2025-03-06 01:48:00,Kolkata,Mobile,12,34371.15,No,0
TXN101668,CUST1078,106.31,Debit,Amazon,2025-07-26 08:22:00,Chennai,Web,15,89360.48,No,0
